CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,HIBNature,HIBAlleged,HIBConfirmed,TotalHIBInvestigations,Year
29,OCEAN,0530,BRICK TWP,090,VETERANS MEMORIAL MIDDLE SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,0530,BRICK TWP,090,VETERANS MEMORIAL MIDDLE SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,0530,BRICK TWP,090,VETERANS MEMORIAL MIDDLE SCHOOL,Gender,0,0,0,2017-18
29,OCEAN,0530,BRICK TWP,090,VETERANS MEMORIAL MIDDLE SCHOOL,No Identified Nature,0,0,0,2017-18
29,OCEAN,0530,BRICK TWP,090,VETERANS MEMORIAL MIDDLE SCHOOL,Other,3,5,8,2017-18
29,OCEAN,0530,BRICK TWP,090,VETERANS MEMORIAL MIDDLE SCHOOL,Race,1,3,4,2017-18
29,OCEAN,0530,BRICK TWP,090,VETERANS MEMORIAL MIDDLE SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,0530,BRICK TWP,090,VETERANS MEMORIAL MIDDLE SCHOOL,Sexual Orientation,3,1,4,2017-18
29,OCEAN,0770,CENTRAL REGIONAL,030,CENTRAL REGIONAL HIGH SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,0770,CENTRAL REGIONAL,030,CENTRAL REGIONAL HIGH SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,0770,CENTRAL REGIONAL,030,CENTRAL REGIONAL HIGH SCHOOL,Gender,0,1,1,2017-18
29,OCEAN,0770,CENTRAL REGIONAL,030,CENTRAL REGIONAL HIGH SCHOOL,No Identified Nature,8,0,8,2017-18
29,OCEAN,0770,CENTRAL REGIONAL,030,CENTRAL REGIONAL HIGH SCHOOL,Other,2,3,5,2017-18
29,OCEAN,0770,CENTRAL REGIONAL,030,CENTRAL REGIONAL HIGH SCHOOL,Race,0,1,1,2017-18
29,OCEAN,0770,CENTRAL REGIONAL,030,CENTRAL REGIONAL HIGH SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,0770,CENTRAL REGIONAL,030,CENTRAL REGIONAL HIGH SCHOOL,Sexual Orientation,0,0,0,2017-18
29,OCEAN,0770,CENTRAL REGIONAL,050,CENTRAL REGIONAL MIDDLE SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,0770,CENTRAL REGIONAL,050,CENTRAL REGIONAL MIDDLE SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,0770,CENTRAL REGIONAL,050,CENTRAL REGIONAL MIDDLE SCHOOL,Gender,0,1,1,2017-18
29,OCEAN,0770,CENTRAL REGIONAL,050,CENTRAL REGIONAL MIDDLE SCHOOL,No Identified Nature,3,0,3,2017-18
29,OCEAN,0770,CENTRAL REGIONAL,050,CENTRAL REGIONAL MIDDLE SCHOOL,Other,5,5,10,2017-18
29,OCEAN,0770,CENTRAL REGIONAL,050,CENTRAL REGIONAL MIDDLE SCHOOL,Race,0,3,3,2017-18
29,OCEAN,0770,CENTRAL REGIONAL,050,CENTRAL REGIONAL MIDDLE SCHOOL,Religion,0,1,1,2017-18
29,OCEAN,0770,CENTRAL REGIONAL,050,CENTRAL REGIONAL MIDDLE SCHOOL,Sexual Orientation,0,2,2,2017-18
29,OCEAN,1150,EAGLESWOOD TWP,020,EAGLESWOOD ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,1150,EAGLESWOOD TWP,020,EAGLESWOOD ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,1150,EAGLESWOOD TWP,020,EAGLESWOOD ELEMENTARY SCHOOL,Gender,1,0,1,2017-18
29,OCEAN,1150,EAGLESWOOD TWP,020,EAGLESWOOD ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
29,OCEAN,1150,EAGLESWOOD TWP,020,EAGLESWOOD ELEMENTARY SCHOOL,Other,0,1,1,2017-18
29,OCEAN,1150,EAGLESWOOD TWP,020,EAGLESWOOD ELEMENTARY SCHOOL,Race,0,0,0,2017-18
29,OCEAN,1150,EAGLESWOOD TWP,020,EAGLESWOOD ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,1150,EAGLESWOOD TWP,020,EAGLESWOOD ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
29,OCEAN,2350,ISLAND HEIGHTS BORO,050,ISLAND HEIGHTS ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,2350,ISLAND HEIGHTS BORO,050,ISLAND HEIGHTS ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,2350,ISLAND HEIGHTS BORO,050,ISLAND HEIGHTS ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
29,OCEAN,2350,ISLAND HEIGHTS BORO,050,ISLAND HEIGHTS ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
29,OCEAN,2350,ISLAND HEIGHTS BORO,050,ISLAND HEIGHTS ELEMENTARY SCHOOL,Other,0,0,0,2017-18
29,OCEAN,2350,ISLAND HEIGHTS BORO,050,ISLAND HEIGHTS ELEMENTARY SCHOOL,Race,0,0,0,2017-18
29,OCEAN,2350,ISLAND HEIGHTS BORO,050,ISLAND HEIGHTS ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2350,ISLAND HEIGHTS BORO,050,ISLAND HEIGHTS ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,020,JACKSON MEMORIAL HIGH SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,020,JACKSON MEMORIAL HIGH SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,020,JACKSON MEMORIAL HIGH SCHOOL,Gender,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,020,JACKSON MEMORIAL HIGH SCHOOL,No Identified Nature,4,0,4,2017-18
29,OCEAN,2360,JACKSON TWP,020,JACKSON MEMORIAL HIGH SCHOOL,Other,0,1,1,2017-18
29,OCEAN,2360,JACKSON TWP,020,JACKSON MEMORIAL HIGH SCHOOL,Race,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,020,JACKSON MEMORIAL HIGH SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,020,JACKSON MEMORIAL HIGH SCHOOL,Sexual Orientation,0,2,2,2017-18
29,OCEAN,2360,JACKSON TWP,025,JACKSON LIBERTY HIGH SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,025,JACKSON LIBERTY HIGH SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,025,JACKSON LIBERTY HIGH SCHOOL,Gender,0,3,3,2017-18
29,OCEAN,2360,JACKSON TWP,025,JACKSON LIBERTY HIGH SCHOOL,No Identified Nature,9,0,9,2017-18
29,OCEAN,2360,JACKSON TWP,025,JACKSON LIBERTY HIGH SCHOOL,Other,0,1,1,2017-18
29,OCEAN,2360,JACKSON TWP,025,JACKSON LIBERTY HIGH SCHOOL,Race,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,025,JACKSON LIBERTY HIGH SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,025,JACKSON LIBERTY HIGH SCHOOL,Sexual Orientation,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,030,CRAWFORD-RODRIGUEZ ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,030,CRAWFORD-RODRIGUEZ ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,030,CRAWFORD-RODRIGUEZ ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,030,CRAWFORD-RODRIGUEZ ELEMENTARY SCHOOL,No Identified Nature,15,0,15,2017-18
29,OCEAN,2360,JACKSON TWP,030,CRAWFORD-RODRIGUEZ ELEMENTARY SCHOOL,Other,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,030,CRAWFORD-RODRIGUEZ ELEMENTARY SCHOOL,Race,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,030,CRAWFORD-RODRIGUEZ ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,030,CRAWFORD-RODRIGUEZ ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,035,ELMS ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,035,ELMS ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,035,ELMS ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,035,ELMS ELEMENTARY SCHOOL,No Identified Nature,1,0,1,2017-18
29,OCEAN,2360,JACKSON TWP,035,ELMS ELEMENTARY SCHOOL,Other,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,035,ELMS ELEMENTARY SCHOOL,Race,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,035,ELMS ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,035,ELMS ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,040,SYLVIA ROSENAUER ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,040,SYLVIA ROSENAUER ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,040,SYLVIA ROSENAUER ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,040,SYLVIA ROSENAUER ELEMENTARY SCHOOL,No Identified Nature,2,0,2,2017-18
29,OCEAN,2360,JACKSON TWP,040,SYLVIA ROSENAUER ELEMENTARY SCHOOL,Other,0,2,2,2017-18
29,OCEAN,2360,JACKSON TWP,040,SYLVIA ROSENAUER ELEMENTARY SCHOOL,Race,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,040,SYLVIA ROSENAUER ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,040,SYLVIA ROSENAUER ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,044,HOWARD C. JOHNSON ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,044,HOWARD C. JOHNSON ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,044,HOWARD C. JOHNSON ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,044,HOWARD C. JOHNSON ELEMENTARY SCHOOL,No Identified Nature,1,0,1,2017-18
29,OCEAN,2360,JACKSON TWP,044,HOWARD C. JOHNSON ELEMENTARY SCHOOL,Other,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,044,HOWARD C. JOHNSON ELEMENTARY SCHOOL,Race,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,044,HOWARD C. JOHNSON ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,044,HOWARD C. JOHNSON ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,046,LUCY N. HOLMAN ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,046,LUCY N. HOLMAN ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,046,LUCY N. HOLMAN ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,046,LUCY N. HOLMAN ELEMENTARY SCHOOL,No Identified Nature,19,0,19,2017-18
29,OCEAN,2360,JACKSON TWP,046,LUCY N. HOLMAN ELEMENTARY SCHOOL,Other,0,2,2,2017-18
29,OCEAN,2360,JACKSON TWP,046,LUCY N. HOLMAN ELEMENTARY SCHOOL,Race,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,046,LUCY N. HOLMAN ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,046,LUCY N. HOLMAN ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,048,CHRISTA MCAULIFFE MIDDLE SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,048,CHRISTA MCAULIFFE MIDDLE SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,048,CHRISTA MCAULIFFE MIDDLE SCHOOL,Gender,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,048,CHRISTA MCAULIFFE MIDDLE SCHOOL,No Identified Nature,4,0,4,2017-18
29,OCEAN,2360,JACKSON TWP,048,CHRISTA MCAULIFFE MIDDLE SCHOOL,Other,0,2,2,2017-18
29,OCEAN,2360,JACKSON TWP,048,CHRISTA MCAULIFFE MIDDLE SCHOOL,Race,0,2,2,2017-18
29,OCEAN,2360,JACKSON TWP,048,CHRISTA MCAULIFFE MIDDLE SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,048,CHRISTA MCAULIFFE MIDDLE SCHOOL,Sexual Orientation,0,1,1,2017-18
29,OCEAN,2360,JACKSON TWP,050,SWITLIK ELEMENTARY SCHOOL,Ancestry,0,1,1,2017-18
29,OCEAN,2360,JACKSON TWP,050,SWITLIK ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,050,SWITLIK ELEMENTARY SCHOOL,Gender,0,3,3,2017-18
29,OCEAN,2360,JACKSON TWP,050,SWITLIK ELEMENTARY SCHOOL,No Identified Nature,3,0,3,2017-18
29,OCEAN,2360,JACKSON TWP,050,SWITLIK ELEMENTARY SCHOOL,Other,0,5,5,2017-18
29,OCEAN,2360,JACKSON TWP,050,SWITLIK ELEMENTARY SCHOOL,Race,0,4,4,2017-18
29,OCEAN,2360,JACKSON TWP,050,SWITLIK ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,050,SWITLIK ELEMENTARY SCHOOL,Sexual Orientation,0,1,1,2017-18
29,OCEAN,2360,JACKSON TWP,055,CARL W. GOETZ MIDDLE SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,055,CARL W. GOETZ MIDDLE SCHOOL,Disability,0,1,1,2017-18
29,OCEAN,2360,JACKSON TWP,055,CARL W. GOETZ MIDDLE SCHOOL,Gender,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,055,CARL W. GOETZ MIDDLE SCHOOL,No Identified Nature,7,0,7,2017-18
29,OCEAN,2360,JACKSON TWP,055,CARL W. GOETZ MIDDLE SCHOOL,Other,0,1,1,2017-18
29,OCEAN,2360,JACKSON TWP,055,CARL W. GOETZ MIDDLE SCHOOL,Race,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,055,CARL W. GOETZ MIDDLE SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2360,JACKSON TWP,055,CARL W. GOETZ MIDDLE SCHOOL,Sexual Orientation,0,1,1,2017-18
29,OCEAN,2480,LACEY TWP,020,LACEY TOWNSHIP HIGH SCHOOL,Ancestry,1,0,1,2017-18
29,OCEAN,2480,LACEY TWP,020,LACEY TOWNSHIP HIGH SCHOOL,Disability,0,1,1,2017-18
29,OCEAN,2480,LACEY TWP,020,LACEY TOWNSHIP HIGH SCHOOL,Gender,2,1,3,2017-18
29,OCEAN,2480,LACEY TWP,020,LACEY TOWNSHIP HIGH SCHOOL,No Identified Nature,6,0,6,2017-18
29,OCEAN,2480,LACEY TWP,020,LACEY TOWNSHIP HIGH SCHOOL,Other,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,020,LACEY TOWNSHIP HIGH SCHOOL,Race,1,4,5,2017-18
29,OCEAN,2480,LACEY TWP,020,LACEY TOWNSHIP HIGH SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,020,LACEY TOWNSHIP HIGH SCHOOL,Sexual Orientation,0,2,2,2017-18
29,OCEAN,2480,LACEY TWP,040,CEDAR CREEK ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,040,CEDAR CREEK ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,040,CEDAR CREEK ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,040,CEDAR CREEK ELEMENTARY SCHOOL,No Identified Nature,2,0,2,2017-18
29,OCEAN,2480,LACEY TWP,040,CEDAR CREEK ELEMENTARY SCHOOL,Other,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,040,CEDAR CREEK ELEMENTARY SCHOOL,Race,0,1,1,2017-18
29,OCEAN,2480,LACEY TWP,040,CEDAR CREEK ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,040,CEDAR CREEK ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,050,FORKED RIVER ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,050,FORKED RIVER ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,050,FORKED RIVER ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,050,FORKED RIVER ELEMENTARY SCHOOL,No Identified Nature,1,0,1,2017-18
29,OCEAN,2480,LACEY TWP,050,FORKED RIVER ELEMENTARY SCHOOL,Other,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,050,FORKED RIVER ELEMENTARY SCHOOL,Race,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,050,FORKED RIVER ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,050,FORKED RIVER ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,053,LACEY TOWNSHIP MIDDLE SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,053,LACEY TOWNSHIP MIDDLE SCHOOL,Disability,0,6,6,2017-18
29,OCEAN,2480,LACEY TWP,053,LACEY TOWNSHIP MIDDLE SCHOOL,Gender,0,3,3,2017-18
29,OCEAN,2480,LACEY TWP,053,LACEY TOWNSHIP MIDDLE SCHOOL,No Identified Nature,3,0,3,2017-18
29,OCEAN,2480,LACEY TWP,053,LACEY TOWNSHIP MIDDLE SCHOOL,Other,0,4,4,2017-18
29,OCEAN,2480,LACEY TWP,053,LACEY TOWNSHIP MIDDLE SCHOOL,Race,1,1,2,2017-18
29,OCEAN,2480,LACEY TWP,053,LACEY TOWNSHIP MIDDLE SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,053,LACEY TOWNSHIP MIDDLE SCHOOL,Sexual Orientation,2,1,3,2017-18
29,OCEAN,2480,LACEY TWP,055,MILL POND ELEMENTARY SCHOOL,Ancestry,1,0,1,2017-18
29,OCEAN,2480,LACEY TWP,055,MILL POND ELEMENTARY SCHOOL,Disability,2,1,3,2017-18
29,OCEAN,2480,LACEY TWP,055,MILL POND ELEMENTARY SCHOOL,Gender,1,1,2,2017-18
29,OCEAN,2480,LACEY TWP,055,MILL POND ELEMENTARY SCHOOL,No Identified Nature,14,0,14,2017-18
29,OCEAN,2480,LACEY TWP,055,MILL POND ELEMENTARY SCHOOL,Other,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,055,MILL POND ELEMENTARY SCHOOL,Race,2,2,4,2017-18
29,OCEAN,2480,LACEY TWP,055,MILL POND ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,055,MILL POND ELEMENTARY SCHOOL,Sexual Orientation,1,0,1,2017-18
29,OCEAN,2480,LACEY TWP,060,LANOKA HARBOR ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,060,LANOKA HARBOR ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,060,LANOKA HARBOR ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,060,LANOKA HARBOR ELEMENTARY SCHOOL,No Identified Nature,2,0,2,2017-18
29,OCEAN,2480,LACEY TWP,060,LANOKA HARBOR ELEMENTARY SCHOOL,Other,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,060,LANOKA HARBOR ELEMENTARY SCHOOL,Race,0,1,1,2017-18
29,OCEAN,2480,LACEY TWP,060,LANOKA HARBOR ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2480,LACEY TWP,060,LANOKA HARBOR ELEMENTARY SCHOOL,Sexual Orientation,1,0,1,2017-18
29,OCEAN,2500,LAKEHURST BORO,050,LAKEHURST ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,2500,LAKEHURST BORO,050,LAKEHURST ELEMENTARY SCHOOL,Disability,0,2,2,2017-18
29,OCEAN,2500,LAKEHURST BORO,050,LAKEHURST ELEMENTARY SCHOOL,Gender,0,1,1,2017-18
29,OCEAN,2500,LAKEHURST BORO,050,LAKEHURST ELEMENTARY SCHOOL,No Identified Nature,4,0,4,2017-18
29,OCEAN,2500,LAKEHURST BORO,050,LAKEHURST ELEMENTARY SCHOOL,Other,0,2,2,2017-18
29,OCEAN,2500,LAKEHURST BORO,050,LAKEHURST ELEMENTARY SCHOOL,Race,0,0,0,2017-18
29,OCEAN,2500,LAKEHURST BORO,050,LAKEHURST ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2500,LAKEHURST BORO,050,LAKEHURST ELEMENTARY SCHOOL,Sexual Orientation,0,1,1,2017-18
29,OCEAN,2520,LAKEWOOD TWP,050,LAKEWOOD HIGH SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,050,LAKEWOOD HIGH SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,050,LAKEWOOD HIGH SCHOOL,Gender,0,3,3,2017-18
29,OCEAN,2520,LAKEWOOD TWP,050,LAKEWOOD HIGH SCHOOL,No Identified Nature,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,050,LAKEWOOD HIGH SCHOOL,Other,0,4,4,2017-18
29,OCEAN,2520,LAKEWOOD TWP,050,LAKEWOOD HIGH SCHOOL,Race,0,1,1,2017-18
29,OCEAN,2520,LAKEWOOD TWP,050,LAKEWOOD HIGH SCHOOL,Religion,0,1,1,2017-18
29,OCEAN,2520,LAKEWOOD TWP,050,LAKEWOOD HIGH SCHOOL,Sexual Orientation,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,070,CLIFTON AVE GRADE SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,070,CLIFTON AVE GRADE SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,070,CLIFTON AVE GRADE SCHOOL,Gender,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,070,CLIFTON AVE GRADE SCHOOL,No Identified Nature,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,070,CLIFTON AVE GRADE SCHOOL,Other,0,1,1,2017-18
29,OCEAN,2520,LAKEWOOD TWP,070,CLIFTON AVE GRADE SCHOOL,Race,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,070,CLIFTON AVE GRADE SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,070,CLIFTON AVE GRADE SCHOOL,Sexual Orientation,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,080,ELLA G CLARKE ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,080,ELLA G CLARKE ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,080,ELLA G CLARKE ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,080,ELLA G CLARKE ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,080,ELLA G CLARKE ELEMENTARY SCHOOL,Other,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,080,ELLA G CLARKE ELEMENTARY SCHOOL,Race,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,080,ELLA G CLARKE ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,080,ELLA G CLARKE ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,083,LAKEWOOD MIDDLE SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,083,LAKEWOOD MIDDLE SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,083,LAKEWOOD MIDDLE SCHOOL,Gender,0,1,1,2017-18
29,OCEAN,2520,LAKEWOOD TWP,083,LAKEWOOD MIDDLE SCHOOL,No Identified Nature,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,083,LAKEWOOD MIDDLE SCHOOL,Other,0,2,2,2017-18
29,OCEAN,2520,LAKEWOOD TWP,083,LAKEWOOD MIDDLE SCHOOL,Race,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,083,LAKEWOOD MIDDLE SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,083,LAKEWOOD MIDDLE SCHOOL,Sexual Orientation,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,084,OAK STREET ELEM SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,084,OAK STREET ELEM SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,084,OAK STREET ELEM SCHOOL,Gender,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,084,OAK STREET ELEM SCHOOL,No Identified Nature,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,084,OAK STREET ELEM SCHOOL,Other,0,1,1,2017-18
29,OCEAN,2520,LAKEWOOD TWP,084,OAK STREET ELEM SCHOOL,Race,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,084,OAK STREET ELEM SCHOOL,Religion,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,084,OAK STREET ELEM SCHOOL,Sexual Orientation,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,090,SPRUCE STREET ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,090,SPRUCE STREET ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,090,SPRUCE STREET ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,090,SPRUCE STREET ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
29,OCEAN,2520,LAKEWOOD TWP,090,SPRUCE STREET ELEMENTARY SCHOOL,Other,0,0,0,2017-18
